city,review_count,name,neighbourhood,type,business_id,full_address,state,longitude,stars,latitude,open,categories
Phoenix,4,Madi G's,[],business,AaTC0a1gQ8Q6VJ6HQLYllg,"4855 E Warner Rd Phoenix, AZ 85073",AZ,-111.978279,3.5,33.331773,FALSE,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Phoenix,18,Native New Yorker,[],business,FFdlPSZCGgTdg1CAfrlvlw,"1339 E Chandler Blvd Phoenix, AZ 85048",AZ,-112.0534197,3.5,33.305264,TRUE,"[u'Chicken Wings', u'Restaurants']"
Phoenix,4,Taco Bell,[],business,EX5QAAciXEwOQ1xnFlVLAA,"15604 S 40th St Phoenix, AZ 85048",AZ,-111.9973418,3.5,33.3050609,TRUE,"[u'Fast Food', u'Tex-Mex', u'Restaurants']"
Phoenix,5,Sprouts,[],business,iq8BbCBog6NJH7rHEqb_ZA,"Camelback Inn 5402 E Lincoln Dr Phoenix, AZ 85253",AZ,-111.9638024,4,33.53725224,TRUE,"[u'Health Markets', u'Food', u'Specialty Food', u'Sandwiches', u'Restaurants']"
Phoenix,4,Monroe's Downtown,[],business,JzKG_Upd49TVOneDmesELw,"3 W Monroe St Phoenix, AZ 85003",AZ,-112.0750411,5,33.4503624,FALSE,"[u'American (Traditional)', u'Restaurants']"
Tempe,16,Rubio's Fresh Mexican Grill,[],business,2o8wGRVSn1UCrwSMqwgu-g,"1712 East Guadalupe Rd Tempe, AZ 85283",AZ,-111.9131101,4,33.3638909,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,3,El Pollo Loco,[],business,YaB2hKgWUaqAWnCA6YWD7g,"2410 W Northern Ave Phoenix, AZ 85021",AZ,-112.1101623,3,33.5534547,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,8,Mid City Kitchen,[],business,JB9zRTOKSS1ApkF1T7_khw,"2929 N Central Ave Phoenix, AZ 85012",AZ,-112.0731154,3.5,33.4816891,TRUE,"[u'Fast Food', u'American (Traditional)', u'Restaurants']"
Tempe,13,Whataburger,[],business,6pd0Z40VifMh6ETJrOw_0g,"1346 S Rural Rd Tempe, AZ 85281",AZ,-111.9265266,4,33.4131763,TRUE,"[u'Burgers', u'Restaurants']"
Mesa,3,Village Inn,[],business,Oif-dEqMVS3ee_p5ZhYyqA,"6813 E Main Street Mesa, AZ 85207",AZ,-111.6835469,2.5,33.4155153,TRUE,[u'Restaurants']
Phoenix,75,Tilted Kilt Pub & Eatery,[],business,G4ZZHlp6CdYBZOirW2_PQA,"2 E. Jefferson St. Phoenix, AZ 85003",AZ,-112.0734239,2.5,33.4473356,TRUE,"[u'Bars', u'American (Traditional)', u'Sports Bars', u'Nightlife', u'Chicken Wings', u'Restaurants']"
Gilbert,15,Freddy's Frozen Custard & Steakburgers,[],business,6w2Vc591E3Ky-VE6o0UXbw,"129 E Williams Field Rd Gilbert, AZ 85295",AZ,-111.7868382,4,33.30593625,TRUE,"[u'Food', u'Burgers', u'Ice Cream & Frozen Yogurt', u'Restaurants']"
Phoenix,8,Rimrock Bar & Grille,[],business,avvNnkpGpGIS-2CClsduXA,"2435 S 47th St Phoenix, AZ 85034",AZ,-111.98091,3,33.425077,TRUE,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Peoria,31,Wong's Jr,[],business,NmYTwkqyaCtEg3wifBkxkw,"8317 W Peoria Ave Peoria, AZ 85345",AZ,-112.2370076,3.5,33.5819949,TRUE,"[u'Chinese', u'Restaurants']"
Gilbert,21,Crabby Don's Bar & Grill,[],business,xuEsUDFIWIEnBXvj1EBXlw,"3861 E Baseline Rd Ste K139 Gilbert, AZ 85234",AZ,-111.7497,3,33.3604,TRUE,"[u'Bars', u'Food', u'Beer, Wine & Spirits', u'Nightlife', u'American (New)', u'Sports Bars', u'Restaurants']"
Phoenix,4,Waffle House,[],business,4ajdHuLC3fyU8rk_br0Abg,"4824 E Chandler Blvd Phoenix, AZ 85044",AZ,-111.9790116,3,33.3054275,TRUE,"[u'American (Traditional)', u'Restaurants']"
Sun City,4,La Petite Cafe,[],business,pwV7OoVlCsQICqFsmRa-zQ,"10503 W Thunderbird Boulevard Sun City, AZ 85351",AZ,-112.285938,3,33.604202,TRUE,[u'Restaurants']
Phoenix,16,Thai Basil,[],business,SDetUVwhaCPGkQYqmUak6g,"114 W Adams St Ste 104 Phoenix, AZ 85003",AZ,-112.075503,3.5,33.449553,TRUE,"[u'Thai', u'Restaurants']"
Phoenix,15,Qdoba,[],business,WPSM_oTPceoSnwqQWfAsdg,"3110 N Central Ave Phoenix, AZ 85012",AZ,-112.074924,3,33.484149,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,3,McDonald's,[],business,41SzC2WJ-RVUpVZ2NJfE-w,"3130 E Broadway Rd Phoenix, AZ 85040",AZ,-112.013804,2.5,33.407505,TRUE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Phoenix,18,Stoudemire's Downtown,[],business,Ydc74ermKp1L4fYOrPvzXw,"3 S 2nd St Phoenix, AZ 85004",AZ,-112.07149,2.5,33.447091,FALSE,"[u'American (New)', u'Restaurants']"
Phoenix,107,Tarbell's,[],business,zG_wv69bsllw_PWhOmoAKQ,"3213 E Camelback Rd Phoenix, AZ 85018",AZ,-112.0122745,4.5,33.5097999,TRUE,"[u'American (New)', u'Restaurants']"
Phoenix,14,Barro's Pizza,[],business,EQTdq1SJuU6bjC3myEfDWg,"3233 E Chandler Blvd Phoenix, AZ 85048",AZ,-112.012594,3.5,33.304846,TRUE,"[u'Italian', u'Pizza', u'Restaurants']"
Tempe,62,Papaya Thai,[],business,km3g-wDO2KfhfnTvJrLJig,"1731 E Broadway Tempe, AZ 85282",AZ,-111.9099121,3,33.4074413,TRUE,"[u'Thai', u'Restaurants']"
Tempe,28,Jim's Coney Island Cafe,[],business,FPboZrUMSNYE4Yy_0fX-Ug,"1750 N Scottsdale Rd Tempe, AZ 85281",AZ,-111.924088,4,33.424281,TRUE,"[u'Breakfast & Brunch', u'Diners', u'Restaurants']"
Phoenix,11,El Pacifico Restaurante Y Pescaderia,[],business,o2vKya6WSNcMNTxAcJsF1g,"3311 N 16th St Phoenix, AZ 85016",AZ,-112.0476186,3.5,33.486257,TRUE,"[u'Seafood', u'Mexican', u'Restaurants']"
Tempe,100,Five Guys Burgers and Fries,[],business,rIonUa02zMz_ki8eF-Adug,"680 Mill Ave S Tempe, AZ 85281",AZ,-111.9401874,3,33.4240085,TRUE,"[u'Burgers', u'Restaurants']"
Mesa,6,Panda Express,[],business,LjwXnAjusrwCZGsWV3Ue8Q,"3440 E Baseline Road Mesa, AZ 85204",AZ,-111.7559874,2.5,33.3796242,TRUE,[u'Restaurants']
Phoenix,67,Baiz Market,[],business,cOUS79i4vltKIc_hy4OZBg,"523 N 20th St Phoenix, AZ 85006",AZ,-112.038676,4,33.455036,TRUE,"[u'Grocery', u'Food', u'Ethnic Food', u'Specialty Food', u'Middle Eastern', u'Halal', u'Restaurants']"
Glendale,3,La Pasadita Hot Dogs,[],business,d9_yIveVkW7EryyVensD8w,"8243 W Indian School Rd Glendale, AZ 85303",AZ,-112.236894,4,33.49389,TRUE,"[u'Burgers', u'Hot Dogs', u'Restaurants']"
Chandler,46,Wildflower Bread Company,[],business,U9iWs_XQ88IEj_Cgawyz4w,"3111 W Chandler Blvd Chandler, AZ 85226",AZ,-111.897967,4,33.3022462,TRUE,"[u'Bakeries', u'Food', u'Cafes', u'Restaurants']"
Chandler,6,Rockfish Seafood Grill,[],business,HLmcbHeosE0OhEjy2C-Ayw,"3095 W Chandler Blvd Chandler, AZ 85226",AZ,-111.897469,3,33.30478,FALSE,[u'Restaurants']
Mesa,30,Uncle Bear's Grill & Bar,[],business,pmeuHPOyP2bDq43ASY7e0A,"9053 E Baseline Rd Mesa, AZ 85209",AZ,-111.638297,3.5,33.378445,TRUE,"[u'American (Traditional)', u'Restaurants']"
Buckeye,3,Burger King #9984,[],business,nH-M4tv-GF5-aTWJM3iqHg,"1552 S Miller Road Buckeye, AZ 85326",AZ,-112.5909435,2.5,33.4312948,TRUE,[u'Restaurants']
Scottsdale,8,The Corner Deli,[],business,iEJci7SgW1MXsAPN2G-6TQ,"15023 N 73rd St Scottsdale, AZ 85260",AZ,-111.921665,4,33.623934,TRUE,"[u'Delis', u'Sandwiches', u'Restaurants']"
Mesa,4,China Panda Buffet,[],business,ZCzXgj8OOGb5ww_RX4G7kA,"1326 S Country Club Dr Mesa, AZ 85210",AZ,-111.8402753,2.5,33.3918598,FALSE,"[u'Chinese', u'Restaurants']"
Peoria,3,Fox Hound Smokehouse & Tavern,[],business,KwoHV8oqC_aFHoZpbOM9XA,"8320 W Mariners Way Peoria, AZ 85382",AZ,-112.238107,3.5,33.6290819,TRUE,[u'Restaurants']
Tempe,8,Apple Spice Junction,[],business,tHztlek7Ecs-5ZonXUATyA,"7425 S Harl Ave Tempe, AZ 85283",AZ,-111.965949,3,33.351358,TRUE,"[u'Delis', u'Restaurants', u'Event Planning & Services', u'Caterers']"
Mesa,13,Barro's Pizza,[],business,3x3tJ8lGU1Y4wLqfHtqU1A,"1925 E Brown Rd Mesa, AZ 85203",AZ,-111.7896544,4,33.4371761,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,94,Lenny's Burger Shop,[],business,MJ6_uOT55dq5ALphFqMVkw,"2825 N Central Ave Phoenix, AZ 85012",AZ,-112.0734213,4,33.4795408,TRUE,"[u'Burgers', u'Diners', u'Restaurants']"
Scottsdale,4,Papa John's Pizza,[],business,KrkeCU444Uh00fuCklyuQQ,"11300 E Via Linda Scottsdale, AZ 85259",AZ,-111.83552,3.5,33.59017,TRUE,"[u'Fast Food', u'Pizza', u'Restaurants']"
Phoenix,10,Yogi's Grill,[],business,dGp5V3aG5qw2RJI8tC3tBQ,"2450 W Happy Valley Rd Phoenix, AZ 85085",AZ,-112.1122384,4,33.71450555,TRUE,"[u'Japanese', u'Restaurants']"
Scottsdale,5,Togo's Eatery,[],business,amHIo_dgGfYk8tr8OhhJvg,"15688 N Pima Rd Ste C1 Scottsdale, AZ 85260",AZ,-111.8912231,3,33.6281017,FALSE,"[u'Sandwiches', u'Restaurants']"
Phoenix,4,Taco Bell,[],business,HA7CQ3DVI59FEJMTiY2cVg,"9019 N 19th Ave Phoenix, AZ 85021",AZ,-112.0992734,4,33.5686081,TRUE,"[u'Fast Food', u'Tex-Mex', u'Restaurants']"
Phoenix,19,Julioberto's,[],business,Ddsln32r-uA7hq_0ksaNZA,"2237 E Indian School Phoenix, AZ 85016",AZ,-112.0328797,3.5,33.4947892,TRUE,"[u'Mexican', u'Restaurants']"
Scottsdale,34,Arena Sports Grill,[],business,_TWT58PWunYIyPgpz1fuog,"6245 E Bell Rd Ste 101 Scottsdale, AZ 85254",AZ,-111.94439,3.5,33.639896,TRUE,"[u'Bars', u'American (Traditional)', u'Burgers', u'Nightlife', u'Sports Bars', u'Restaurants']"
Goodyear,34,Hayashi Hibachi,[],business,sI-2c9HZ0RjZX1OU-5DW0A,"1480 N Litchfield Rd Goodyear, AZ 85395",AZ,-112.358704,3,33.463063,TRUE,"[u'Japanese', u'Restaurants']"
Tempe,8,Ruby Tuesday,[],business,C6gkuLYG_NOobXxaXwUUpA,"4 E University Dr Tempe, AZ 85281",AZ,-111.9398864,2.5,33.4219963,TRUE,"[u'American (Traditional)', u'Restaurants']"
Scottsdale,5,Pizza Pizza!,[],business,lR7GrPsC7V80YSS2dSWHdw,"7049 E McDowell Rd Scottsdale, AZ 85257",AZ,-111.929324,2.5,33.4656194,TRUE,"[u'Pizza', u'Restaurants']"
Scottsdale,39,Talavera,[],business,H9wnP4BIctmRxMq43NPgAA,"10600 E Crescent Moon Dr Scottsdale, AZ 85262",AZ,-111.852863,4.5,33.731871,TRUE,"[u'American (New)', u'Restaurants']"
Phoenix,187,The Rose and Crown,[],business,TfTlOE6h9E9o34dEkw9L_w,"628 E Adams St Phoenix, AZ 85004",AZ,-112.0656259,3.5,33.4493777,TRUE,"[u'Pubs', u'Bars', u'Nightlife', u'British', u'Restaurants']"
Chandler,10,Daphne's Greek Cafe,[],business,VVPVg9aJzNczTgeM36TGJw,"2855 W Ray Rd Chandler, AZ 85224",AZ,-111.8904425,3,33.3203241,FALSE,"[u'Greek', u'Mediterranean', u'Restaurants']"
Mesa,22,Village Inn,[],business,dbh72sNyNeHUgJqQye9Vbg,"1155 S Dobson Rd Mesa, AZ 85202",AZ,-111.8729639,3.5,33.3940717,TRUE,"[u'Breakfast & Brunch', u'American (Traditional)', u'Sandwiches', u'Restaurants']"
Scottsdale,19,Ice Tango,[],business,Ht8kHCVTKczkl4aAt46pYw,"15560 N Frank Lloyd Wright Blvd Scottsdale, AZ 85260",AZ,-111.889479,4.5,33.629192,FALSE,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Creperies', u'Restaurants']"
Phoenix,15,Chick Fil A,[],business,zht8__JJoxkozBhf_vuKYg,"7000 E Mayo Boulevard Phoenix, AZ 85054",AZ,-111.9300279,4.5,33.6556844,TRUE,"[u'Fast Food', u'Restaurants']"
Phoenix,18,Garcia's Mexican Restaurants,[],business,apEkYsUz31lI3tcJoC4HbA,"3301 W Peoria Ave Phoenix, AZ 85029",AZ,-112.13188,3,33.581387,TRUE,"[u'Mexican', u'Restaurants']"
Buckeye,3,Great China,[],business,uNEyBobEVrXJG6rbS00QeQ,"1300 S Watson Road Buckeye, AZ 85326",AZ,-112.5563745,1,33.43401,FALSE,[u'Restaurants']
Mesa,7,Manila Sunrise Gourmet,[],business,4_KQfG6h4BstcMDNRtnxdg,"2121 W Guadalupe Rd Mesa, AZ 85202",AZ,-111.8813011,4.5,33.3640011,TRUE,"[u'Filipino', u'Restaurants']"
Gilbert,3,Subway,[],business,7AHd-F65U_ikSsHxhIaBQA,"5290 S Power Rd Gilbert, AZ 85295",AZ,-111.688728,2.5,33.320058,TRUE,"[u'Sandwiches', u'Restaurants']"
Chandler,98,Firebirds Wood Fired Grill,[],business,P5a2hK5G64J7DcNwLAPhuA,"3435 W Chandler Blvd Chandler, AZ 85226",AZ,-111.9006511,4,33.3045866,TRUE,"[u'American (Traditional)', u'Restaurants']"
Gilbert,5,Red Brick Pizza,[],business,6Sc8im9TcN8-sf8YH_OrAQ,"4984 S Power Rd Gilbert, AZ 85233",AZ,-111.687462,3,33.3255475,FALSE,"[u'Restaurants', u'Pizza', u'Italian']"
Mesa,5,Rincon Peruano Peruvian Restaurant,[],business,Zk-uJtv5vLpdNV-7rsuDKw,"120 S Alma School Rd Mesa, AZ 85210",AZ,-111.8567911,3,33.4124824,FALSE,"[u'Peruvian', u'Latin American', u'Restaurants']"
Fountain Hills,7,Phil's Filling Station Grill,[],business,W9NvpbO97Bh0E2vyj-87fg,"16852 E Parkview Ave Fountain Hills, AZ 85268",AZ,-111.715544,3.5,33.6058,TRUE,"[u'American (Traditional)', u'Pizza', u'Restaurants']"
Phoenix,3,filabertos,[],business,WEqppm3f_XWwUE58luAHNQ,"1075 N 51Et Ave Phoenix, AZ 85043",AZ,-112.1691678,3,33.4586551,TRUE,"[u'Mexican', u'Restaurants']"
Chandler,50,India Gate,[],business,wy_R4crNr1BH0CP87y9UHQ,"6245 W Chandler Blvd Chandler, AZ 85226",AZ,-111.9490283,3.5,33.304894,TRUE,"[u'Pakistani', u'Indian', u'Restaurants']"
Phoenix,3,Carl's Jr,[],business,kOLyU95VflUBeyh3LEvruQ,"10 N 24th St Phoenix, AZ 85034",AZ,-112.0301908,3.5,33.4485155,TRUE,"[u'Fast Food', u'Restaurants']"
Glendale,4,Kfc,[],business,wkpJsLWPizlb8M0_418Qpg,"4338 W Glendale Avenue Glendale, AZ 85301",AZ,-112.153065,2,33.538667,TRUE,[u'Restaurants']
Phoenix,8,Shiro Japanese Restaurant,[],business,rHaIakUF5MpRNMw752NajQ,"10637 N Tatum Blvd Phoenix, AZ 85028",AZ,-111.9777841,4,33.5837094,FALSE,"[u'Sushi Bars', u'Restaurants']"
Glendale,42,Tutti Santi by Nina,[],business,kz12EsdDhr4Y_yZ2OlAQzg,"19420 N 59th Ave Glendale, AZ 85308",AZ,-112.1883568,4,33.662248,TRUE,"[u'Restaurants', u'Italian']"
Anthem,7,Streets of New York,[],business,uluM1I_Pf_d9egCBXH4oqQ,"39508 N Daisy Mountain Drive Suite # 158 Anthem, AZ 85086",AZ,-112.1166323,3.5,33.8504724,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,12,Dick Clark's Bar and Grill,[],business,sspvIv6br3Vto2s5JkeiMw,"Sky Harbor Airport Terminal 3 Phoenix, AZ 85073",AZ,-112.0070357,1.5,33.4354544,TRUE,"[u'American (Traditional)', u'Restaurants']"
Chandler,16,Genghis Grill,[],business,fHX1t2iDrhBAiq5wkc4tRQ,"900 N. 54th St Chandler, AZ 85226",AZ,-111.969203,3,33.31819,TRUE,"[u'Mongolian', u'Restaurants']"
Glendale,60,Pie Zanos Kitchen,[],business,Fo5O94HccxE4PvMQf-G_vQ,"5060 W Bell Rd Glendale, AZ 85310",AZ,-112.168382,3.5,33.639544,FALSE,"[u'Pizza', u'Gluten-Free', u'Restaurants']"
Glendale,6,Wienerschnitzel,[],business,xvXg-2LlqpEoycrvruR_nA,"9370 W Northern Ave Glendale, AZ 85305",AZ,-112.261024,3,33.55262,TRUE,"[u'Fast Food', u'Restaurants']"
Tempe,4,Gentle Strength Cooperative,[],business,tmFFpZxewCwtZGnC4YfcXg,"9 E. Southern Ave Tempe, AZ 85282",AZ,-111.9376983,4.5,33.3928746,FALSE,"[u'Health Markets', u'Food', u'Specialty Food', u'Restaurants']"
Phoenix,3,Taco Bell,[],business,ATeF8pmKd50Xx6Nkd_BsXw,"2660 W Thunderbird Road Phoenix, AZ 85023",AZ,-112.113683,3,33.611316,TRUE,"[u'Fast Food', u'Tex-Mex', u'Restaurants']"
Phoenix,25,Celsius Sushi Bar,[],business,ogMsiOU3QA2671pFUvexUA,"21050 N Tatum Blvd Phoenix, AZ 85050",AZ,-111.978579,4,33.677854,FALSE,"[u'Sushi Bars', u'Restaurants']"
Glendale,69,Pacific Seafood Buffet,[],business,y4bkwSDssQTlFOYZS76K7A,"8172 W Bell Rd Glendale, AZ 85308",AZ,-112.231662,3.5,33.638669,TRUE,"[u'Seafood', u'Buffets', u'Restaurants']"
Mesa,5,Popeye's Chicken & Biscuits,[],business,D0IB17N66FiyYDCzTlAI4A,"2005 W Broadway Rd Mesa, AZ 85202",AZ,-111.874932,4,33.407098,TRUE,"[u'Soul Food', u'Cajun/Creole', u'Fast Food', u'Restaurants']"
Glendale,7,Bice Bistro,[],business,UShkaXp-fKmQQX1KicEA0w,"6751 N Sunset Blvd Glendale, AZ 85305",AZ,-112.261226,3,33.531725,TRUE,"[u'Restaurants', u'Italian']"
Mesa,57,Pink Pepper Thai Cusine,[],business,Nz_AasmpsQ8MLSqhCTRVoA,"1941 W Guadalupe Mesa, AZ 85201",AZ,-111.8761389,3.5,33.362719,TRUE,"[u'Thai', u'Buffets', u'Restaurants']"
Phoenix,4,Alfredo's Deli,[],business,xWzKjBBAGxq-nbXzTYikyw,"905 W Hatcher Road Phoenix, AZ 85021",AZ,-112.084771,3.5,33.5711465,TRUE,[u'Restaurants']
Mesa,16,Moreno's Mexico Grill,[],business,UJBSI5HydQgUhlTkC8ODDw,"760 E Broadway Rd Mesa, AZ 85204",AZ,-111.814495,4,33.40815,TRUE,"[u'Mexican', u'Restaurants']"
Glendale,6,Wok n Stix,[],business,eR_vyBCRhMQKhmHbxFkPVw,"8110 W Union Hills Dr Ste 208 Glendale, AZ 85308",AZ,-112.23381,2.5,33.65379,TRUE,"[u'Hawaiian', u'Chinese', u'Restaurants']"
Gilbert,36,Jason's Deli,[],business,h53YuCiIDfEFSJCQpk8v1g,"1065 E Baseline Rd Gilbert, AZ 85233",AZ,-111.8094272,4,33.3796211,TRUE,"[u'Delis', u'Vegetarian', u'Restaurants']"
Phoenix,4,Peter Piper Pizza,[],business,ptU2Fh1WmnaMBOjBxJZRwA,"4716 E Thunderbird Rd Phoenix, AZ 85032",AZ,-111.9791228,3,33.6125018,FALSE,"[u'Pizza', u'Restaurants']"
Phoenix,80,Secreto,[],business,2rMf09C5uXzF2qIlD5F5BA,"4232 E Chandler Blvd Ste 24 Phoenix, AZ 85048",AZ,-111.991311,3.5,33.305824,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,46,Chloe's Corner,[],business,Lo0dRIDKXc5mlE-coVZrtQ,"50 W Jefferson St Phoenix, AZ 85003",AZ,-112.0745395,3.5,33.4474542,TRUE,"[u'American (Traditional)', u'Cafes', u'Delis', u'Restaurants']"
Wickenburg,3,Subway,[],business,38nEHav_0tMMCMZXTisfCg,"412 E Wickenburg Way Wickenburg, AZ 85390",AZ,-112.7246164,3,33.971943,TRUE,"[u'Fast Food', u'Sandwiches', u'Restaurants']"
Phoenix,271,Pappadeaux Seafood Kitchen,[],business,PmPOuRvuN3CoNOi1nBj_TQ,"11051 N Black Canyon Hwy Phoenix, AZ 85073",AZ,-112.1164668,4,33.5879473,TRUE,"[u'Seafood', u'Cajun/Creole', u'Restaurants']"
Phoenix,15,Los Betos Mexican Food,[],business,1cGZU2gDewDfEu-bBMZEgQ,"3217 E Greenway Road Phoenix, AZ 85032",AZ,-112.0122175,3,33.6260418,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,6,Armando's Mexican Food,[],business,_oylByc6iTONI5lokMfYHQ,"2001 S 7th Ave Phoenix, AZ 85007",AZ,-112.082173,3,33.4299139,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,7,Streets of New York,[],business,YBVQik4ySvAlvxobuFcXDA,"7805 N 35th Ave Phoenix, AZ 85051",AZ,-112.1341113,2.5,33.5516734,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,8,Pizza Mia,[],business,O4E5IXT6zVJ3VpbYHqxRug,"6005 N 43rd Avenue Phoenix, AZ 85019",AZ,-112.1515032,4.5,33.5240976,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,42,In-N-Out Burger,[],business,X6mWr96ibKdXQSA6mpH90g,"12413 N Tatum Blvd Phoenix, AZ 85032",AZ,-111.9800201,4,33.5993116,TRUE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Phoenix,74,The Oink Cafe,[],business,fDZzCjlxaA4OOmnFO-i0vw,"4326 E Cactus Rd Phoenix, AZ 85032",AZ,-111.9869486,3.5,33.5997853,TRUE,"[u'Breakfast & Brunch', u'Cafes', u'American (Traditional)', u'Restaurants']"
Peoria,36,SKYE,[],business,QQplckr0yVO-8DSPFpbGBQ,"16844 N Arrowhead Fountain Center Dr Peoria, AZ 85382",AZ,-112.2354666,3.5,33.6371726,FALSE,"[u'Arts & Entertainment', u'Music Venues', u'Dance Clubs', u'Nightlife', u'American (New)', u'Restaurants']"
Tempe,4,Kelly's Cajun Grill,[],business,Tg0D45xHJBN0jOMq_v04XA,"5000 S. Arizona Mills Cir Tempe, AZ 85282",AZ,-111.964485,3,33.383123,TRUE,"[u'Cajun/Creole', u'Restaurants']"
Phoenix,22,Outback Steakhouse,[],business,dp0unqYxrYzvfaMVVmk6mw,"7000 Mayo Blvd., #24 Phoenix, AZ 85054",AZ,-111.9300279,3.5,33.6556844,TRUE,"[u'Steakhouses', u'Restaurants']"
Tempe,16,Final Round,[],business,DQlVVaGbMxf3Ed6rp8A3kA,"5030 S Mill Ave Ste D20-21 Tempe, AZ 85282",AZ,-111.940552,3.5,33.379261,TRUE,"[u'American (Traditional)', u'Restaurants']"
Phoenix,5,Pick Up Stix,[],business,3e00b3ic-7J7TcSklYVauw,"10810 N Tatum Blvd Phoenix, AZ 85028",AZ,-111.9788671,4,33.5839581,FALSE,"[u'Chinese', u'Restaurants']"
Tolleson,23,Ichi Ban Japanese Restaurant,[],business,MAXKQMjuOQ17EAbKoTfUwQ,"9897 W McDowell Rd Tolleson, AZ 85353",AZ,-112.269802,2,33.464277,TRUE,"[u'Japanese', u'Restaurants']"
Phoenix,15,Yoshi's Asian Grill,[],business,JzoFgoeHRShw6BcMZVBA4w,"3800 E Sky Harbor Blvd Phoenix, AZ 85034",AZ,-112.0095457,2.5,33.4356207,FALSE,"[u'Asian Fusion', u'Restaurants']"
Tempe,28,D'lish,[],business,EXtCgZoxHNjXrqPCFOgQmQ,"1135 E Apache Blvd Tempe, AZ 85281",AZ,-111.9207409,4,33.4144553,TRUE,"[u'Breakfast & Brunch', u'American (New)', u'Fast Food', u'Restaurants']"
Tempe,79,Aunt Chilada's Tempe,[],business,MEOC6ng0jPhQOX_BzEzf_w,"Arizona Grand Resort 2021 W Baseline Rd Tempe, AZ 85283",AZ,-111.9709188,2.5,33.3777355,TRUE,"[u'Mexican', u'Restaurants']"
Peoria,9,Taqueria Los Angeles,[],business,7LbqRnM6DPbLuBV4DGi5iA,"10590 N 90th Ave Peoria, AZ 85345",AZ,-112.254228,4,33.5805269,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,3,Coyoacan Steakhouse,[],business,5FzwrpRes4EdkVQrtg_qJQ,"9014 S Central Ave Phoenix, AZ 85042",AZ,-112.073612,2.5,33.364569,FALSE,"[u'Steakhouses', u'Restaurants']"
Phoenix,4,McDonald's,[],business,35Om8exyCLHWeijbxDPB1w,"626 W Union Hills Dr Phoenix, AZ 85027",AZ,-112.082382,3,33.655098,TRUE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Scottsdale,4,The Café at Heard Museum North Scottsdale,[],business,MeC8jb8n-9VR5wgBj_7PEw,"32633 N Scottsdale Rd Scottsdale, AZ 85262",AZ,-111.9257693,4.5,33.7816033,TRUE,"[u'American (New)', u'Restaurants']"
Mesa,130,T.C. Eggington's,[],business,nvaAUTTl7oqiJDhuimNG6A,"1660 S Alma School Rd Ste 129 Mesa, AZ 85210",AZ,-111.858873,4,33.384398,TRUE,"[u'Breakfast & Brunch', u'Restaurants']"
Tempe,55,Otto Pizza & Pastry,[],business,Mh85-BDqDHlngT8G2ZnRWg,"804 S Ash Ave Tempe, AZ 85281",AZ,-111.942512,4,33.4214372,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,12,The Lobby Grill,[],business,6P2DqisDHtmD4Lvs2sMP-A,"8000 S Arizona Grand Pkwy Phoenix, AZ 85044",AZ,-111.971852,3,33.373465,TRUE,"[u'American (New)', u'Restaurants']"
Phoenix,3,Al Rafedin,[],business,IDQbSGU2k1MaLkv-sFN-OQ,"3650 W Camelback Rd Suite 1 Phoenix, AZ 85019",AZ,-112.1383751,2.5,33.5095996,TRUE,"[u'Middle Eastern', u'Restaurants']"
Cave Creek,16,The Hideaway,[],business,4pC4jMoanLySaOgGRwyXLQ,"6746 E Cave Creek Rd Cave Creek, AZ 85331",AZ,-111.934503,4.5,33.832384,TRUE,"[u'American (Traditional)', u'Restaurants']"
Tempe,79,Corleone's,[],business,hebts_NucpamjCG2B9VY5g,"411 S Mill Ave Tempe, AZ 85281",AZ,-111.939838,3,33.4261603,TRUE,"[u'Cheesesteaks', u'Pizza', u'Restaurants']"
Chandler,8,Tomasos Restaurant,[],business,nCeeguQS-MHQRifOpKzwUg,"7131 W Ray Rd Chandler, AZ 85226",AZ,-111.964138,2.5,33.317906,FALSE,"[u'Restaurants', u'Italian']"
Phoenix,3,Little Caesars,[],business,hQZGxLGcqSWb89ZFhdExjA,"3434 W Greenway Rd Unit 128 Phoenix, AZ 85053",AZ,-112.132496,3.5,33.626344,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,3,La Salcita,[],business,-0QBrNvhrPQCaeo7mTo0zQ,"2526 W Van Buren Street Phoenix, AZ 85009",AZ,-112.11428,4.5,33.4511634,TRUE,[u'Restaurants']
